date    open  close      volume
                                    
2013-01-02  60.750  60.58   1589000.0
2013-01-03  60.460  60.81   1329400.0
2013-01-04  60.780  60.93    923300.0
2013-01-07  60.700  60.21   1162400.0
2013-01-08  59.950  60.12   2097200.0
2013-01-09  60.110  59.98   1959600.0
2013-01-10  60.470  60.69   1307200.0
2013-01-11  60.730  61.18   1390500.0
2013-01-14  61.100  61.34   1559800.0
2013-01-15  60.960  61.76   1553800.0
2013-01-16  61.470  61.68   1374400.0
2013-01-17  62.000  61.79   2011400.0
2013-01-18  61.820  61.33   2054600.0
2013-01-22  61.430  61.71   1381100.0
2013-01-23  61.580  61.47    815200.0
2013-01-24  61.700  61.48   2824900.0
2013-01-25  61.940  61.79   1223700.0
2013-01-28  62.160  61.51   1536800.0
2013-01-29  61.980  63.81   2847500.0
2013-01-30  63.850  62.84   2342000.0
2013-01-31  61.810  59.52   4864200.0
2013-02-01  60.010  60.30   3920700.0
2013-02-04  59.920  59.33   1866000.0
2013-02-05  59.740  60.08   1571400.0
2013-02-06  59.640  60.30   1332900.0
2013-02-07  60.210  59.87   1593900.0
2013-02-08  60.000  60.07   2150400.0
2013-02-11  60.090  60.03   1288100.0
2013-02-12  60.100  60.10   1301200.0
2013-02-13  60.250  60.08   1367400.0
2013-02-14  59.710  60.32   1604400.0
2013-02-15  60.720  61.35   2598200.0
2013-02-19  61.550  61.99   1339100.0
2013-02-20  61.820  61.51   2825500.0
2013-02-21  61.070  61.04   2207800.0
2013-02-22  61.250  61.68   1289000.0
2013-02-25  61.940  60.11   1629600.0
2013-02-26  60.500  60.63   1460700.0
2013-02-27  60.300  61.06   1163600.0
2013-02-28  61.010  60.88   1347600.0
2013-03-01  60.420  60.40   1884700.0
2013-03-04  60.480  60.37   1900200.0
2013-03-05  60.700  60.81   1179700.0
2013-03-06  60.920  61.34   1650700.0
2013-03-07  61.450  61.53   1004300.0
2013-03-08  61.750  62.29   1430700.0
2013-03-11  62.110  61.76   1603000.0
2013-03-12  61.910  61.68   1560700.0
2013-03-13  61.630  61.37   1275000.0
2013-03-14  61.530  61.66   2002500.0
2013-03-15  61.440  62.14   2269700.0
2013-03-18  61.420  61.93   1332700.0
2013-03-19  61.970  60.92   1753500.0
2013-03-20  61.310  61.84   1312800.0
2013-03-21  61.510  61.28   1435100.0
2013-03-22  61.490  61.71   1358200.0
2013-03-25  61.780  62.03   1367400.0
2013-03-26  62.450  63.59   1816200.0
2013-03-27  63.400  63.80   1451300.0
2013-03-28  63.790  63.73   1611400.0
2013-04-01  63.670  63.29   1120500.0
2013-04-02  63.440  63.20    913100.0
2013-04-03  63.190  62.95   1710000.0
2013-04-04  62.820  62.76   2421800.0
2013-04-05  61.880  62.75   1207400.0
2013-04-08  62.600  63.60   1411100.0
2013-04-09  63.610  64.66   1480300.0
2013-04-10  64.740  64.14   1382600.0
2013-04-11  64.430  63.71    980300.0
2013-04-12  63.220  61.54   2218400.0
2013-04-15  61.100  60.24   3979800.0
2013-04-16  60.950  60.63   2481200.0
2013-04-17  60.250  59.98   3918600.0
2013-04-18  60.030  60.93   2616100.0
2013-04-19  61.370  60.60   2018500.0
2013-04-22  60.750  60.40   1833500.0
2013-04-23  60.570  60.85   2170900.0
2013-04-24  60.960  61.06   1586100.0
2013-04-25  61.450  61.41   1518000.0
2013-04-26  61.400  61.19   1033900.0
2013-04-29  61.630  62.24   1409000.0
2013-04-30  62.370  62.09   1878500.0
2013-05-01  61.420  60.80   2284600.0
2013-05-02  61.190  60.63   2042400.0
2013-05-03  61.100  61.44   1505400.0
2013-05-06  61.350  62.60   1542300.0
2013-05-07  62.900  64.21   1986000.0
2013-05-08  64.220  64.06   2628400.0
2013-05-09  64.130  63.91   1399300.0
2013-05-10  63.740  62.75   1891300.0
2013-05-13  62.460  62.93   1465200.0
2013-05-14  63.230  64.63   1899100.0
2013-05-15  63.940  64.24   1104900.0
2013-05-16  63.990  63.72   1475500.0
2013-05-17  63.960  64.27   1278000.0
2013-05-20  64.280  64.79   1951300.0
2013-05-21  64.890  64.39   1264300.0
2013-05-22  64.320  62.63   2344100.0
2013-05-23  62.080  61.99   1999800.0
2013-05-24  61.790  61.58   1945400.0
2013-05-28  62.320  61.70   1791500.0
2013-05-29  61.510  62.96   2380500.0
2013-05-30  62.980  64.12   1832800.0
2013-05-31  64.000  63.32   2019500.0
2013-06-03  63.380  63.32   1600900.0
2013-06-04  63.200  63.02   1410300.0
2013-06-05  62.980  63.05   1910500.0
2013-06-06  62.990  64.05   1488100.0
2013-06-07  64.180  65.74   2138800.0
2013-06-10  65.740  66.09   1967200.0
2013-06-11  65.140  64.65   1612600.0
2013-06-12  65.040  63.36   1357800.0
2013-06-13  63.220  63.96   1590800.0
2013-06-14  63.080  63.06   1478100.0
2013-06-17  63.640  63.62   1226500.0
2013-06-18  63.480  63.60   1678600.0
2013-06-19  63.410  62.71   1669200.0
2013-06-20  61.960  61.15   2326500.0
2013-06-21  61.580  61.29   2103900.0
2013-06-24  60.630  60.31   1736000.0
2013-06-25  61.060  61.23   1541600.0
2013-06-26  61.550  61.19   2619100.0
2013-06-27  61.640  61.55   1727000.0
2013-06-28  61.290  60.89   1793600.0
2013-07-01  61.410  61.19   1170800.0
2013-07-02  61.450  60.89   2028800.0
2013-07-03  60.890  61.19   1348100.0
2013-07-05  61.610  61.59    951700.0
2013-07-08  61.930  61.78   1555700.0
2013-07-09  62.360  62.65   1784300.0
2013-07-10  62.720  62.89   1216400.0
2013-07-11  63.810  64.18   1232200.0
2013-07-12  64.050  64.58   1137500.0
2013-07-15  64.610  64.88   1202000.0
2013-07-16  64.910  64.38    981700.0
2013-07-17  64.490  65.03    917400.0
2013-07-18  65.130  65.73   1202500.0
2013-07-19  65.980  66.90   1288900.0
2013-07-22  67.000  67.30   1149300.0
2013-07-23  67.290  68.55   1921100.0
2013-07-24  67.900  67.71   1561200.0
2013-07-25  67.770  68.32   1205300.0
