date     open    close      volume
                                       
2013-01-02  152.750  152.100   1483700.0
2013-01-03  152.750  157.210   1618700.0
2013-01-04  157.100  159.390   1102700.0
2013-01-07  159.760  161.520   1447900.0
2013-01-08  161.560  162.250    965000.0
2013-01-09  163.860  165.580   1262700.0
2013-01-10  163.740  167.480   1140900.0
2013-01-11  167.340  165.930   1140000.0
2013-01-14  166.020  166.340    631200.0
2013-01-15  165.850  166.950    743300.0
2013-01-16  166.100  166.750    760200.0
2013-01-17  167.070  168.060    771000.0
2013-01-18  168.210  167.700    635600.0
2013-01-22  168.110  165.320   1007700.0
2013-01-23  161.960  164.190   1494100.0
2013-01-24  164.560  165.380    738200.0
2013-01-25  164.840  170.080    952900.0
2013-01-28  169.980  168.830    566600.0
2013-01-29  168.500  167.950    603300.0
2013-01-30  167.800  167.420    987700.0
2013-01-31  165.400  166.480   1413600.0
2013-02-01  165.790  161.540   2181600.0
2013-02-04  161.600  162.380   1039400.0
2013-02-05  162.860  164.910   1487700.0
2013-02-06  175.010  174.630   3722100.0
2013-02-07  174.140  178.060   1681000.0
2013-02-08  176.740  177.560   1457000.0
2013-02-11  177.500  177.010    893000.0
2013-02-12  177.360  176.790    522200.0
2013-02-13  176.990  175.630    557800.0
2013-02-14  175.320  174.860    835300.0
2013-02-15  175.820  176.070    903900.0
2013-02-19  176.290  177.040    633600.0
2013-02-20  176.070  173.510    618700.0
2013-02-21  172.490  170.620    567100.0
2013-02-22  170.880  171.120    614100.0
2013-02-25  171.960  168.880    617200.0
2013-02-26  170.080  170.120    585200.0
2013-02-27  170.530  173.310    483100.0
2013-02-28  173.090  173.470    503100.0
2013-03-01  172.550  174.170    685200.0
2013-03-04  173.230  174.400    670000.0
2013-03-05  175.000  177.090    630300.0
2013-03-06  176.430  177.420    606400.0
2013-03-07  177.810  177.180    603000.0
2013-03-08  178.000  177.460    319600.0
2013-03-11  176.870  176.500    451700.0
2013-03-12  175.850  174.410    426900.0
2013-03-13  175.070  173.030    879100.0
2013-03-14  173.660  173.160    671700.0
2013-03-15  172.320  171.300    625100.0
2013-03-18  169.670  169.220    700600.0
2013-03-19  169.660  167.200    772500.0
2013-03-20  168.550  170.510    883200.0
2013-03-21  169.150  168.590    644200.0
2013-03-22  169.720  168.410    706200.0
2013-03-25  168.860  167.440    751900.0
2013-03-26  167.420  167.570    538100.0
2013-03-27  166.970  169.710    725700.0
2013-03-28  169.270  169.310    558800.0
2013-04-01  169.120  166.750    748400.0
2013-04-02  167.020  167.930    559700.0
2013-04-03  168.380  168.730    676100.0
2013-04-04  168.700  169.620    313100.0
2013-04-05  166.890  168.730    481700.0
2013-04-08  168.520  169.600    293400.0
2013-04-09  169.650  170.080    264600.0
2013-04-10  170.680  172.600    280000.0
2013-04-11  172.990  174.990    426300.0
2013-04-12  174.220  174.020    350500.0
2013-04-15  173.260  170.850    602300.0
2013-04-16  172.000  171.280    391900.0
2013-04-17  169.810  168.570    514100.0
2013-04-18  168.950  167.350    381400.0
2013-04-19  168.240  169.140    446100.0
2013-04-22  169.010  165.930    779600.0
2013-04-23  167.510  170.750    865000.0
2013-04-24  171.070  171.440    494000.0
2013-04-25  171.880  175.380    501400.0
2013-04-26  174.970  175.600    349600.0
2013-04-29  175.720  177.000    589100.0
2013-04-30  176.920  181.580   1117800.0
2013-05-01  181.310  178.570    605300.0
2013-05-02  179.170  177.540    544100.0
2013-05-03  178.730  179.260    320300.0
2013-05-06  179.290  180.920    474300.0
2013-05-07  181.300  185.010    613200.0
2013-05-08  184.960  185.370    268300.0
2013-05-09  184.970  183.620    612700.0
2013-05-10  184.000  185.000    274500.0
2013-05-13  184.590  183.790    256500.0
2013-05-14  184.290  186.550    652800.0
2013-05-15  186.300  186.710    470400.0
2013-05-16  186.500  184.800    758200.0
2013-05-17  185.100  187.010    413000.0
2013-05-20  186.890  186.680    742100.0
2013-05-21  187.010  189.560    579800.0
2013-05-22  189.280  188.060   1122500.0
2013-05-23  179.990  183.690   1439400.0
2013-05-24  182.640  180.970   1038600.0
2013-05-28  182.750  178.470   1091800.0
2013-05-29  178.390  177.330    811100.0
2013-05-30  177.520  175.570    961200.0
2013-05-31  175.390  175.090    847700.0
2013-06-03  175.240  175.650    773800.0
2013-06-04  175.360  176.320    695100.0
2013-06-05  175.150  173.740    331600.0
2013-06-06  173.140  174.590    394600.0
2013-06-07  175.090  175.940    495900.0
2013-06-10  176.100  175.800    649800.0
2013-06-11  173.550  173.780    439300.0
2013-06-12  175.210  172.460    254800.0
2013-06-13  173.260  174.430    569100.0
2013-06-14  173.210  173.150    367100.0
2013-06-17  174.460  176.100    608700.0
2013-06-18  175.980  178.900    438500.0
2013-06-19  178.660  177.810    589200.0
2013-06-20  176.440  170.330    757700.0
2013-06-21  171.570  169.090    811400.0
2013-06-24  167.240  168.580    657900.0
2013-06-25  170.440  170.260    608000.0
2013-06-26  172.700  170.370    677900.0
2013-06-27  171.730  173.650    490500.0
2013-06-28  173.060  173.740    647700.0
2013-07-01  174.180  173.940    522400.0
2013-07-02  173.930  172.670    495900.0
2013-07-03  170.890  172.790    160500.0
2013-07-05  173.850  174.030   1220500.0
2013-07-08  174.990  175.960   1203300.0
2013-07-09  173.910  177.630    575100.0
2013-07-10  177.750  180.020    627600.0
2013-07-11  181.950  183.240    668800.0
2013-07-12  183.000  182.400    303500.0
2013-07-15  182.370  181.750    324200.0
2013-07-16  181.570  180.160    444800.0
2013-07-17  180.520  178.530    404300.0
2013-07-18  178.530  179.980   1125300.0
2013-07-19  179.880  179.220    595400.0
2013-07-22  179.950  180.490   1008700.0
2013-07-23  180.910  180.140    532400.0
2013-07-24  180.540  179.130    382000.0
2013-07-25  179.130  179.260    783000.0
2013-07-26  178.000  180.980    499700.0
2013-07-29  180.670  180.290    189700.0
2013-07-30  180.430  181.640    460100.0
2013-07-31  182.460  182.060    609800.0
2013-08-01  183.850  186.990    629300.0
2013-08-02  186.690  188.030    503200.0
2013-08-05  187.250  188.300    575100.0
2013-08-06  187.360  189.510    881400.0
2013-08-07  177.060  173.130   3092900.0
2013-08-08  174.160  177.700   1546300.0
2013-08-09  177.510  178.950    683100.0
2013-08-12  175.000  178.080    560900.0
2013-08-13  177.700  178.530    481500.0
2013-08-14  178.540  176.760    523500.0
2013-08-15  174.990  174.440    678800.0
2013-08-16  173.540  172.080    885500.0
2013-08-19  172.060  170.230    834600.0
2013-08-20  171.050  171.970    464500.0
2013-08-21  171.780  171.860    412700.0
