date       open      close      volume
                                           
2014-10-06   589.9500   587.7800   1286130.0
2014-10-07   584.9000   574.1000   1546228.0
2014-10-08   574.7900   583.7400   2210360.0
2014-10-09   581.6100   570.8100   2413453.0
2014-10-10   567.4700   555.1900   2979673.0
2014-10-13   555.1300   544.7500   2756508.0
2014-10-14   550.1400   548.6900   2610033.0
2014-10-15   542.0800   540.7300   3836222.0
2014-10-16   527.0000   536.9200   3805046.0
2014-10-17   540.4500   522.9700   5998740.0
2014-10-20   520.4500   532.3800   2749830.0
2014-10-21   537.2700   538.0300   2460140.0
2014-10-22   541.0500   542.6900   2974550.0
2014-10-23   548.2800   553.6500   2153678.0
2014-10-24   554.9800   548.9000   2175767.0
2014-10-27   547.7600   549.8800   1598409.0
2014-10-28   551.7100   558.9400   1739666.0
2014-10-29   560.8500   558.4500   2053355.0
2014-10-30   558.2500   560.2700   1612469.0
2014-10-31   568.3000   567.8700   2341539.0
2014-11-03   563.5300   563.7700   1544338.0
2014-11-04   561.1600   564.1900   1386509.0
2014-11-05   566.7900   555.9500   1645264.0
2014-11-06   555.5000   551.6900   1650721.0
2014-11-07   555.6000   551.8200   1589131.0
2014-11-10   552.4000   558.2300   1304481.0
2014-11-11   558.5200   561.2900   1100179.0
2014-11-12   561.1500   558.2500   1094114.0
2014-11-13   560.8100   556.4400   1510989.0
2014-11-14   558.0000   555.1900   1425060.0
2014-11-17   555.1900   546.6400   1680621.0
2014-11-18   547.9300   544.5100   1822166.0
2014-11-19   544.7500   547.2000   1517286.0
2014-11-20   542.0900   543.7600   1750758.0
2014-11-21   551.0400   545.8900   2505988.0
2014-11-24   546.5700   547.4800   1653773.0
2014-11-25   547.2100   549.2300   1903589.0
2014-11-26   549.2300   547.7300   1480294.0
2014-11-28   547.0000   549.0800   1210061.0
2014-12-01   545.0900   539.6500   1994399.0
2014-12-02   539.4500   538.5900   2073974.0
2014-12-03   537.5000   536.9700   1623977.0
2014-12-04   537.6400   542.5800   1633688.0
2014-12-05   536.7000   528.0800   3070118.0
2014-12-08   529.2200   530.7300   3231818.0
2014-12-09   525.8750   536.1100   2168813.0
2014-12-10   535.9000   528.0400   2316204.0
2014-12-11   530.0100   532.1100   2073290.0
2014-12-12   527.4400   521.5100   2371543.0
2014-12-15   523.7600   515.8400   2621977.0
2014-12-16   513.6000   498.1600   4349882.0
2014-12-17   499.8600   506.4500   3639437.0
2014-12-18   515.9900   514.6200   3876732.0
2014-12-19   516.9900   520.0400   4872059.0
2014-12-22   520.6100   532.3000   3319461.0
2014-12-23   534.5100   538.7700   2877222.0
2014-12-24   538.8200   536.9300    737848.0
2014-12-26   536.9300   541.5200   1113464.0
2014-12-29   540.5000   537.3100   2218632.0
2014-12-30   534.9600   535.2800   1048631.0
