date     open  close      volume
                                     
2013-01-02   3.4400   3.46    885000.0
2013-01-03   3.4800   3.38    691100.0
2013-01-04   3.4100   3.56   2566100.0
2013-01-07   3.5200   3.52    683500.0
2013-01-08   3.5000   3.56    437300.0
2013-01-09   3.5400   3.41    840000.0
2013-01-10   3.4900   3.65    896300.0
2013-01-11   3.6300   3.51    557500.0
2013-01-14   3.5400   3.49    537000.0
2013-01-15   3.4700   3.42    398100.0
2013-01-16   3.4400   3.44    450500.0
2013-01-17   3.4700   3.49    487900.0
2013-01-18   3.4500   3.41    681300.0
2013-01-22   3.4000   3.63   1652800.0
2013-01-23   3.6300   3.66    806800.0
2013-01-24   3.6100   3.40   1182800.0
2013-01-25   3.4400   3.38    701600.0
2013-01-28   3.4400   3.50    638400.0
2013-01-29   3.5200   3.52    634500.0
2013-01-30   3.5200   3.43    414200.0
2013-01-31   3.4700   3.47    250600.0
2013-02-01   3.5000   3.53    600000.0
2013-02-04   3.4700   3.39    453600.0
2013-02-05   3.4300   3.37    674200.0
2013-02-06   3.3400   3.32    490900.0
2013-02-07   3.3300   3.29    327600.0
2013-02-08   3.3100   3.30    402800.0
2013-02-11   3.3000   3.27    412300.0
2013-02-12   3.2300   3.30    680600.0
2013-02-13   3.3200   3.25    281000.0
2013-02-14   3.2400   3.18    963800.0
2013-02-15   3.2000   3.11    566300.0
2013-02-19   3.1300   3.07    583300.0
2013-02-20   3.0600   2.90   1014700.0
2013-02-21   2.8700   2.90   1122100.0
2013-02-22   2.7300   2.51   2941100.0
2013-02-25   2.4000   2.05   3106400.0
2013-02-26   2.0800   2.20   1382600.0
2013-02-27   2.1600   2.09    944700.0
2013-02-28   2.0700   2.04    721800.0
2013-03-01   2.0300   2.13    819300.0
2013-03-04   2.0800   1.98    831600.0
2013-03-05   1.9600   1.85   1826300.0
2013-03-06   1.8500   1.98   1244400.0
2013-03-07   2.0100   2.06    851500.0
2013-03-08   2.0900   2.23   2426900.0
2013-03-11   2.2500   2.18    707500.0
2013-03-12   2.1700   2.06    815800.0
2013-03-13   2.0800   2.01    742800.0
2013-03-14   2.0500   2.07    625000.0
2013-03-15   2.0700   2.11    777300.0
2013-03-18   2.1100   2.16   1149700.0
2013-03-19   2.1500   2.06    888100.0
2013-03-20   2.1000   2.07    433100.0
2013-03-21   2.0900   2.23   1906300.0
2013-03-22   2.2300   2.25   2502800.0
2013-03-25   2.2700   2.14    876900.0
2013-03-26   2.1500   2.20    603200.0
2013-03-27   2.2200   2.46   1932200.0
2013-03-28   2.6200   2.34   1670400.0
2013-04-01   2.4100   2.20   1072300.0
2013-04-02   2.2100   2.20    634300.0
2013-04-03   2.1000   2.08    848300.0
2013-04-04   2.0700   2.03    646000.0
2013-04-05   2.0100   2.14   1320400.0
2013-04-08   2.1300   2.10    504000.0
2013-04-09   2.0800   2.12    542400.0
2013-04-10   2.1500   2.07    620200.0
2013-04-11   2.0900   2.12    415800.0
2013-04-12   2.1100   2.05    380600.0
2013-04-15   2.0300   1.92    825800.0
2013-04-16   1.9300   2.06    682800.0
2013-04-17   1.9800   2.02    983500.0
2013-04-18   1.9900   1.91    494900.0
2013-04-19   1.9200   1.93    315200.0
2013-04-22   1.9000   1.95    401200.0
2013-04-23   1.9400   1.93    519600.0
2013-04-24   1.9400   1.92    227000.0
2013-04-25   1.9400   1.90    427300.0
2013-04-26   1.9500   1.86    550600.0
2013-04-29   1.9000   1.83    442800.0
2013-04-30   1.8700   1.82    333900.0
2013-05-01   1.8200   1.77    507500.0
2013-05-02   1.7700   1.78    736600.0
2013-05-03   1.8000   1.81    509800.0
2013-05-06   1.7800   1.80    246800.0
2013-05-07   1.8000   1.78    444700.0
2013-05-08   1.7800   1.86    762900.0
2013-05-09   1.8700   1.76   1278100.0
2013-05-10   1.8300   1.97   1924000.0
2013-05-13   1.9900   2.15   3517900.0
2013-05-14   2.1300   2.07   1116900.0
2013-05-15   2.0200   2.03    897700.0
2013-05-16   1.9700   2.14   3908900.0
2013-05-17   2.2000   2.16    862900.0
2013-05-20   2.1400   2.20    874600.0
2013-05-21   2.2400   2.46   4196200.0
2013-05-22   2.4100   2.23   2521400.0
2013-05-23   2.1900   2.32   1195300.0
2013-05-24   2.3400   2.29    480200.0
2013-05-28   2.3400   2.22    688500.0
2013-05-29   2.2100   2.15    795500.0
2013-05-30   2.0700   1.99   1941200.0
2013-05-31   1.9200   1.86   1209500.0
2013-06-03   1.8700   1.86    622800.0
2013-06-04   1.8600   1.94    774300.0
2013-06-05   1.9200   1.88    552700.0
2013-06-06   1.9000   1.93    444700.0
2013-06-07   1.8100   1.87    991800.0
2013-06-10   1.8100   1.84    420400.0
2013-06-11   1.7800   1.81    489500.0
2013-06-12   1.8000   1.77    444700.0
2013-06-13   1.8100   1.80    422800.0
2013-06-14   1.8200   1.87    861500.0
2013-06-17   2.2000   2.39   6566400.0
2013-06-18   2.3400   2.14   1194300.0
2013-06-19   2.3001   2.07   1078000.0
2013-06-20   2.0600   1.88   1181700.0
2013-06-21   1.9000   1.89    865600.0
2013-06-24   1.8500   1.83    992400.0
2013-06-25   1.8300   1.83    526300.0
2013-06-26   1.8200   1.80    729300.0
2013-06-27   1.8500   1.79    715600.0
2013-06-28   1.8200   1.77   1301300.0
2013-07-01   1.8100   1.80   1064600.0
2013-07-02   1.8500   1.96   1436700.0
2013-07-03   1.9900   1.98    748700.0
2013-07-05   2.0500   1.98    508400.0
2013-07-08   2.0100   1.95    440800.0
2013-07-09   2.0300   1.97    389100.0
2013-07-10   2.0000   2.05   1124800.0
2013-07-11   2.0500   1.94   1592800.0
2013-07-12   2.0000   1.97    928600.0
2013-07-15   1.9800   2.02    588400.0
2013-07-16   1.9900   2.00    667800.0
2013-07-17   2.0500   2.14   1446200.0
