date     open   close      volume
                                      
2014-10-06  37.3200  36.110  11980908.0
2014-10-07  35.6500  35.270  16027972.0
2014-10-08  35.6800  34.810  25264229.0
2014-10-09  35.5100  33.710  28215342.0
2014-10-10  33.8100  32.910  24808651.0
2014-10-13  33.3000  30.900  41247955.0
2014-10-14  31.7100  32.790  27229132.0
2014-10-15  31.0800  32.380  37245147.0
2014-10-16  31.3000  33.320  29689539.0
2014-10-17  34.6100  34.390  21502034.0
2014-10-20  35.5100  36.040  19945655.0
2014-10-21  36.7700  37.480  21352041.0
2014-10-22  37.6600  37.300  16449347.0
2014-10-23  37.6200  37.920  25661261.0
2014-10-24  37.9900  39.440  19531622.0
2014-10-27  39.3800  39.750  18957877.0
2014-10-28  40.0700  39.840  13212203.0
2014-10-29  39.7200  39.580  13206479.0
2014-10-30  39.6400  39.140  14629048.0
2014-10-31  39.9300  40.230  14618982.0
2014-11-03  40.2800  40.610  10764940.0
2014-11-04  41.5000  42.320  19148414.0
2014-11-05  42.7800  41.870  13025017.0
2014-11-06  42.1200  42.900  16690970.0
2014-11-07  42.9500  42.690  10192809.0
2014-11-10  42.2900  43.370  11141130.0
2014-11-11  43.5700  43.840  11654960.0
2014-11-12  43.4000  43.400   9503512.0
2014-11-13  43.5800  44.080  11268883.0
2014-11-14  43.9400  43.750   7981340.0
2014-11-17  43.6600  43.430   7965370.0
2014-11-18  43.5300  44.790  12945342.0
2014-11-19  44.3300  44.450   9761573.0
2014-11-20  44.0000  43.960   9075549.0
2014-11-21  44.1700  43.090  14745433.0
2014-11-24  43.4700  43.510  10597807.0
2014-11-25  43.5700  44.080  11304862.0
2014-11-26  44.2300  44.240   8590903.0
2014-11-28  46.3900  46.670  16204556.0
2014-12-01  46.5500  45.620  14651952.0
2014-12-02  44.9300  44.670  18329396.0
2014-12-03  45.1400  44.750  11034839.0
2014-12-04  46.0700  46.420  14772031.0
2014-12-05  46.8600  47.280  15045092.0
2014-12-08  47.0600  47.340  14715531.0
2014-12-09  45.9400  46.330  14027404.0
2014-12-10  46.8900  46.220  15786311.0
2014-12-11  46.6500  48.330  19905293.0
2014-12-12  49.6200  47.680  15141412.0
2014-12-15  47.7300  47.800  12391118.0
2014-12-16  47.9000  45.380  19651949.0
2014-12-17  45.5200  46.170  17272394.0
2014-12-18  46.4000  46.770  12578045.0
2014-12-19  46.4700  47.380  13059642.0
2014-12-22  47.7800  47.410   8206202.0
2014-12-23  47.7200  47.130   6611871.0
2014-12-24  47.4700  48.050   4303380.0
2014-12-26  48.1400  48.390   5303077.0
2014-12-29  48.0100  48.780   6659665.0
2014-12-30  48.7400  49.230   7318917.0
2014-12-31  49.5800  49.190   7801706.0
2015-01-02  49.9200  49.180   8636618.0
2015-01-05  49.4600  48.360  10556547.0
2015-01-06  48.5500  47.220  12879077.0
2015-01-07  47.4800  46.970  10515111.0
2015-01-08  47.4800  48.190  10483710.0
2015-01-09  48.3300  46.880   8804395.0
2015-01-12  46.7200  46.060  11572757.0
2015-01-13  46.6800  46.610  12498055.0
2015-01-14  45.8400  45.310  13109677.0
2015-01-15  45.0900  45.050   8530463.0
2015-01-16  45.0000  45.840  13020121.0
2015-01-20  47.0100  49.170  21152430.0
2015-01-21  48.7700  49.180  14828942.0
2015-01-22  49.9300  50.700  16031825.0
2015-01-23  50.3500  50.560   8613577.0
2015-01-26  50.2300  50.150   9385482.0
2015-01-27  49.2900  49.180   9786613.0
2015-01-28  49.5000  48.460   9575108.0
2015-01-29  48.6700  50.210   9764525.0
2015-01-30  49.3300  47.310  17133229.0
2015-02-02  47.1000  46.510  20909283.0
2015-02-03  45.0000  46.010  17598979.0
2015-02-04  46.5500  46.960  12204291.0
2015-02-05  46.9300  46.140  11306478.0
2015-02-06  45.9700  45.510  10883272.0
2015-02-09  44.5000  44.450  14020624.0
2015-02-10  45.1300  45.320  11276448.0
2015-02-11  45.7200  44.980   9619135.0
2015-02-12  44.3500  44.810  15764754.0
2015-02-13  44.0800  44.500  16355663.0
2015-02-17  44.7800  44.760  12153209.0
2015-02-18  45.1500  45.270   9886214.0
2015-02-19  46.8600  45.920  14675985.0
2015-02-20  45.7300  47.440  13624775.0
2015-02-23  47.9700  47.190  12104423.0
2015-02-24  46.9000  48.030  12044304.0
2015-02-25  47.9300  46.840  10815825.0
2015-02-26  47.2000  45.920  14398391.0
2015-02-27  45.8000  44.520  15232074.0
2015-03-02  45.0900  45.390  11247492.0
2015-03-03  44.5800  45.780  12970884.0
2015-03-04  45.3600  45.150  10363299.0
2015-03-05  45.4700  44.390  12145319.0
2015-03-06  44.3100  43.780   7527208.0
2015-03-09  43.8700  44.570   8415248.0
2015-03-10  44.3600  43.420   9909369.0
2015-03-11  43.4600  44.020   8603546.0
2015-03-12  44.1300  45.330   9284917.0
2015-03-13  45.4500  45.500  10038672.0
2015-03-16  46.1500  46.160   8515433.0
2015-03-17  46.5000  46.650  11583542.0
2015-03-18  46.7500  45.810  19014878.0
2015-03-19  46.3600  47.260  16817186.0
2015-03-20  46.8100  47.420  21270709.0
2015-03-23  47.4200  46.580  10785552.0
2015-03-24  46.3400  46.030   9509180.0
2015-03-25  45.9100  44.520  10383595.0
2015-03-26  43.1400  44.090  15909655.0
2015-03-27  44.3800  44.880   7979343.0
2015-03-30  45.3400  45.560   8324377.0
2015-03-31  45.5800  44.960   9678501.0
2015-04-01  43.6700  43.260  19301727.0
2015-04-02  42.9100  42.250  15554810.0
2015-04-06  41.4100  41.760  18499027.0
2015-04-07  42.0000  41.640   9156441.0
2015-04-08  41.9400  43.290  14039114.0
2015-04-09  43.4200  43.140   9692416.0
2015-04-10  43.1200  43.230   8159246.0
2015-04-13  43.0800  43.070  10223166.0
2015-04-14  43.0600  43.080  10244222.0
2015-04-15  44.4800  44.200  22814891.0
2015-04-16  44.2000  44.990  13257581.0
2015-04-17  44.7200  44.760   9580901.0
2015-04-20  45.1400  45.730   8819119.0
2015-04-21  45.9000  46.230   9400578.0
2015-04-22  46.3500  46.530   9687589.0
2015-04-23  46.2700  46.430  10078059.0
2015-04-24  46.7700  46.980  10280634.0
2015-04-27  47.0400  46.450   9985817.0
2015-04-28  46.2900  46.200   8684353.0
2015-04-29  45.8400  45.030  11460521.0
2015-04-30  44.7600  44.640   9256607.0
2015-05-01  44.8100  45.660  11469941.0
2015-05-04  45.9100  45.290   9654146.0
2015-05-05  44.3800  43.900  11350109.0
2015-05-06  43.5400  44.060  12782871.0
2015-05-07  44.2700  45.360  15678136.0
2015-05-08  45.6000  46.170   9933008.0
2015-05-11  46.0400  46.810  12460992.0
2015-05-12  46.3200  46.100   7546176.0
2015-05-13  47.3900  46.780  16830947.0
2015-05-14  47.3400  47.400   8820194.0
2015-05-15  47.8300  47.000   9610040.0
2015-05-18  46.9900  47.370   7939696.0
2015-05-19  47.7000  46.210  12749023.0
2015-05-20  45.8600  43.620  37630237.0
2015-05-21  43.5000  43.750  16266967.0
2015-05-22  43.9800  43.180  10619921.0
2015-05-26  43.4200  41.850  18589400.0
