date    open  close      volume
                                    
2017-09-01  66.660  67.18   7204419.0
2017-09-05  67.020  64.98  10533964.0
2017-09-06  65.200  64.87   9965743.0
2017-09-07  64.600  64.68   6321024.0
2017-09-08  64.900  64.85   8084493.0
2017-09-11  65.250  66.85  11124364.0
2017-09-12  68.200  68.52  14419059.0
2017-09-13  68.900  69.50   8734377.0
2017-09-14  69.600  70.02  11262962.0
2017-09-15  70.260  69.86  32104793.0
2017-09-18  70.000  69.77   7193103.0
2017-09-19  70.020  70.05   6676368.0
2017-09-20  70.280  70.41   6639388.0
2017-09-21  70.410  70.32   4450108.0
2017-09-22  70.140  69.96   4013074.0
2017-09-25  70.070  70.34   6366314.0
2017-09-26  70.260  69.35   5231424.0
2017-09-27  69.520  68.80   6594167.0
2017-09-28  68.440  69.06   7868752.0
2017-09-29  69.000  69.23   5635752.0
2017-10-02  69.400  70.42   5973290.0
2017-10-03  70.410  70.36   6609275.0
2017-10-04  70.580  70.45   5999176.0
2017-10-05  70.820  70.97   5478167.0
2017-10-06  70.800  71.22   3916285.0
2017-10-09  71.200  71.68   5278815.0
2017-10-10  71.560  71.57   4828995.0
2017-10-11  71.500  71.62   4969383.0
2017-10-12  71.500  71.40   4464653.0
2017-10-13  71.530  71.43   5135077.0
2017-10-16  71.800  70.93   4264175.0
2017-10-17  70.800  70.88   5580414.0
2017-10-18  70.860  70.78   4755211.0
2017-10-19  70.650  70.89   5846213.0
2017-10-20  71.200  71.18   7323008.0
2017-10-23  71.950  71.55  11089734.0
2017-10-24  71.840  71.86  10221914.0
2017-10-25  71.860  71.11   6556254.0
2017-10-26  72.330  73.05  16680416.0
2017-10-27  73.000  72.54   8373245.0
2017-10-30  72.320  71.68   5736786.0
2017-10-31  71.910  72.31   5925916.0
2017-11-01  73.110  73.32   7785670.0
2017-11-02  72.020  72.04  10239822.0
2017-11-03  72.090  71.16   8505147.0
2017-11-06  71.400  70.24   8919535.0
2017-11-07  70.890  71.14   6654903.0
2017-11-09  70.500  70.23   4528620.0
2017-11-10  70.230  69.97   7118712.0
2017-11-13  69.440  70.46   6105426.0
2017-11-14  69.800  68.57   8126127.0
2017-11-15  68.220  68.97  13546227.0
2017-11-16  69.360  70.68   9331828.0
2017-11-17  70.650  70.74   8734674.0
2017-11-20  70.660  70.85   5521435.0
2017-11-21  71.400  71.26   8085686.0
2017-11-22  71.350  70.60   6352993.0
2017-11-24  70.600  71.16   2636225.0
2017-11-27  71.030  70.13   6720193.0
2017-11-28  70.300  71.09   8231453.0
2017-11-29  71.170  71.78   6310782.0
2017-11-30  71.820  71.96   8805905.0
2017-12-01  72.320  71.01   7592935.0
2017-12-04  71.720  72.13   8552310.0
2017-12-05  72.940  71.54   8641962.0
2017-12-06  71.660  71.08   5717782.0
2017-12-07  71.000  71.37   6160392.0
2017-12-08  71.210  70.73   8511037.0
2017-12-11  70.780  70.81   6603957.0
2017-12-12  70.910  70.79   9228604.0
2017-12-13  70.680  70.56   9666650.0
2017-12-14  70.610  70.32   7042053.0
2017-12-15  70.045  70.00  14783747.0
2017-12-18  70.400  71.39   6718420.0
2017-12-19  71.410  71.42   5109184.0
2017-12-20  71.670  71.27   5817729.0
2017-12-21  71.740  71.64   7166441.0
2017-12-22  71.990  72.11   4370788.0
2017-12-26  72.110  71.44   3093544.0
2017-12-27  71.650  71.44   4097522.0
2017-12-28  71.380  71.51   4269915.0
2017-12-29  71.810  71.22   4708711.0
2018-01-02  71.570  71.90   7407279.0
