date     open  close      volume
                                     
2014-10-06  19.2600  19.48   1089425.0
2014-10-07  19.3500  19.28    980071.0
2014-10-08  19.4900  19.79   1194572.0
2014-10-09  19.6800  18.87    887349.0
2014-10-10  18.6500  18.69   1140107.0
2014-10-13  18.6300  16.88   1918052.0
2014-10-14  17.2500  16.40   1674737.0
2014-10-15  15.9200  17.18   2308607.0
2014-10-16  17.0000  17.99   1684956.0
2014-10-17  18.2200  18.03   2424637.0
2014-10-20  18.0600  17.94    812873.0
2014-10-21  18.1200  18.25   1364886.0
2014-10-22  18.4800  17.07   1329924.0
2014-10-23  17.3500  17.49   1588421.0
2014-10-24  17.3600  17.31    688616.0
2014-10-27  16.4800  16.01   2225377.0
2014-10-28  16.1000  16.71    890971.0
2014-10-29  16.8300  17.13    905347.0
2014-10-30  16.9400  16.89   1023487.0
2014-10-31  16.9400  16.97   1244273.0
2014-11-03  17.0000  16.60   1260929.0
2014-11-04  16.2400  15.46   1055820.0
2014-11-05  15.6400  15.83   1180202.0
2014-11-06  15.6900  15.82    722154.0
2014-11-07  15.8800  16.42   1391046.0
2014-11-10  16.6100  16.46   1035708.0
2014-11-11  16.4600  16.44   1401255.0
2014-11-12  17.3700  17.91   4460929.0
2014-11-13  17.7700  17.65   1627064.0
2014-11-14  17.7400  17.95   1444269.0
2014-11-17  17.8400  16.86   1205190.0
2014-11-18  16.8900  16.51   1426902.0
2014-11-19  16.5500  16.55   1370004.0
2014-11-20  16.5400  17.70   1384767.0
2014-11-21  17.9000  17.90   1490927.0
2014-11-24  17.8400  17.50   1451147.0
2014-11-25  17.5400  17.33   1182783.0
2014-11-26  17.2500  16.83    709211.0
2014-11-28  15.4500  12.64   2269840.0
2014-12-01  12.4100  12.70   3436950.0
2014-12-02  12.5500  12.96   1896965.0
2014-12-03  13.0500  13.72   1863172.0
2014-12-04  13.5000  13.14   1471048.0
2014-12-05  13.0600  12.63   1142810.0
2014-12-08  12.4700  11.26   1300980.0
2014-12-09  11.1800  12.49   1834593.0
2014-12-10  12.0700  11.90   2089760.0
2014-12-11  11.8300  11.75   2161676.0
2014-12-12  11.4300  11.51   2664006.0
2014-12-15  11.5500  11.64   1310024.0
2014-12-16  11.4800  12.37   1960554.0
2014-12-17  12.2800  13.71   2112502.0
2014-12-18  13.9200  14.59   2662518.0
2014-12-19  14.6100  15.92   3690304.0
2014-12-22  15.6200  15.93   1739351.0
2014-12-23  15.9700  16.39   1398144.0
2014-12-24  16.1000  16.02    586772.0
2014-12-26  16.1300  16.27    505559.0
2014-12-29  16.2000  16.41   1161090.0
2014-12-30  16.2700  15.63   1189010.0
2014-12-31  15.5800  15.96   1167366.0
2015-01-02  15.9200  16.02   1092541.0
2015-01-05  15.7600  14.89   1588609.0
2015-01-06  14.7000  14.06   1483996.0
2015-01-07  14.2300  13.63   1727277.0
2015-01-08  13.7700  14.50   1650570.0
2015-01-09  14.5300  14.30   1610517.0
2015-01-12  14.3000  13.73   1262106.0
2015-01-13  13.6900  13.86   1559855.0
2015-01-14  13.7500  14.97   2074729.0
2015-01-15  15.4400  14.66   1651089.0
2015-01-16  14.6800  15.72   1298677.0
2015-01-20  15.4700  15.65   1201828.0
2015-01-21  15.6500  16.62   2415494.0
2015-01-22  16.9100  16.69   1336343.0
2015-01-23  16.5900  16.83   1164923.0
2015-01-26  16.6200  17.11   1938224.0
2015-01-27  16.7100  17.09   1793665.0
2015-01-28  16.9100  16.01   1259130.0
2015-01-29  16.1400  16.55   1809032.0
2015-01-30  16.1200  16.77   1564029.0
2015-02-02  16.6600  17.11   2125759.0
2015-02-03  17.7500  18.29   2721109.0
2015-02-04  17.2500  17.71   1837874.0
2015-02-05  17.8500  17.62   1057562.0
2015-02-06  17.6500  17.59   7686821.0
2015-02-09  17.4400  16.65   1594887.0
