date    open    close      volume
                                      
2013-01-02  67.120  68.1700   2462600.0
2013-01-03  68.250  65.8652   2574500.0
2013-01-04  65.900  66.5500   1724700.0
2013-01-07  67.050  68.1600   2714400.0
2013-01-08  68.190  68.4600   2703500.0
2013-01-09  69.610  70.7500   3493400.0
2013-01-10  71.090  70.4800   2567600.0
2013-01-11  70.530  71.4700   3378000.0
2013-01-14  71.470  70.7100   2209800.0
2013-01-15  69.970  69.7200   3088400.0
2013-01-16  69.250  68.8700   2105500.0
2013-01-17  69.420  68.6100   1712800.0
2013-01-18  68.620  67.6500   2562800.0
2013-01-22  67.750  67.5700   1992300.0
2013-01-23  68.090  68.8500   2170300.0
2013-01-24  69.080  69.4300   2844800.0
2013-01-25  69.640  71.5500   2221800.0
2013-01-28  71.880  71.4100   2021700.0
2013-01-29  67.000  68.7300   4586700.0
2013-01-30  68.730  66.9800   4780300.0
2013-01-31  75.290  73.1600   6041100.0
2013-02-01  73.280  74.0300   3572100.0
2013-02-04  73.860  72.6800   3077100.0
2013-02-05  73.450  73.3100   1898800.0
2013-02-06  72.680  72.6500   1792000.0
2013-02-07  72.460  71.8800   1942700.0
2013-02-08  71.860  72.9100   1556700.0
2013-02-11  72.730  72.4000   1466300.0
2013-02-12  72.670  73.5900   1703600.0
2013-02-13  73.400  72.3900   1772600.0
2013-02-14  72.050  72.0100   1543600.0
2013-02-15  71.950  72.6200   2291400.0
2013-02-19  72.750  73.4600   1502600.0
2013-02-20  73.510  72.1700   1469500.0
2013-02-21  71.930  71.4000   1729000.0
2013-02-22  71.990  72.9100   1168300.0
2013-02-25  73.260  71.2100   1597400.0
2013-02-26  71.490  70.7600   2546000.0
2013-02-27  70.760  71.0400   1524300.0
2013-02-28  71.180  70.9000   2091100.0
2013-03-01  70.920  71.3600   2446800.0
2013-03-04  71.300  72.8900   1653400.0
2013-03-05  73.270  73.8400   1206900.0
2013-03-06  74.150  74.3300    973200.0
2013-03-07  74.330  74.2600    722500.0
2013-03-08  74.730  74.4300   1106500.0
2013-03-11  74.090  74.6500    882900.0
2013-03-12  75.200  74.0500   1014800.0
2013-03-13  74.310  74.5500   1435300.0
2013-03-14  74.580  75.1500   1297300.0
2013-03-15  74.770  73.7900   2154000.0
2013-03-18  72.840  72.1900   2059500.0
2013-03-19  72.420  71.3000   2030500.0
2013-03-20  72.170  72.5600   1375800.0
2013-03-21  71.540  72.0100   1760000.0
2013-03-22  72.130  71.0100   1775900.0
2013-03-25  71.090  70.1100   2545300.0
2013-03-26  70.620  70.9900   2709500.0
2013-03-27  70.400  71.4000   1425900.0
2013-03-28  70.990  72.1500   2140400.0
2013-04-01  72.320  71.4300   1166000.0
2013-04-02  71.760  71.5100   1624200.0
2013-04-03  71.590  70.4500   1734600.0
2013-04-04  70.290  69.7300   1406700.0
2013-04-05  66.870  68.9000   3511200.0
2013-04-08  69.020  68.0400   2491200.0
2013-04-09  68.230  67.2200   2679500.0
2013-04-10  67.580  68.7500   2305800.0
2013-04-11  68.450  69.1300   2590600.0
2013-04-12  69.560  70.3900   2621800.0
2013-04-15  70.210  68.9600   2008200.0
2013-04-16  69.420  71.1000   2465100.0
2013-04-17  70.390  69.0700   2272500.0
2013-04-18  69.150  67.3300   1816200.0
2013-04-19  67.140  67.1700   2484500.0
2013-04-22  67.400  67.1500   1262100.0
2013-04-23  67.670  67.8200   1594400.0
2013-04-24  67.390  67.6600   3418300.0
2013-04-25  64.250  62.9400   9067800.0
2013-04-26  62.890  61.8000   3071700.0
2013-04-29  61.890  62.1500   2096000.0
2013-04-30  61.680  62.1600   3411500.0
2013-05-01  61.970  62.2100   2123000.0
2013-05-02  62.150  62.7400   2287700.0
2013-05-03  63.530  63.4900   2062400.0
2013-05-06  63.850  64.1700   2397800.0
2013-05-07  64.110  64.1200   1175900.0
2013-05-08  63.730  64.5700   1357800.0
2013-05-09  65.050  65.5500   2758900.0
2013-05-10  65.620  66.5600   2264600.0
2013-05-13  66.310  65.8000   1593800.0
2013-05-14  65.850  65.8000   2278900.0
2013-05-15  65.740  65.1700   3025700.0
2013-05-16  65.490  66.8300   3368600.0
2013-05-17  67.090  66.8400   2655800.0
2013-05-20  66.870  66.1900   1453600.0
2013-05-21  66.360  66.3700   1298100.0
2013-05-22  66.280  64.4100   1945100.0
2013-05-23  63.570  63.6500   1852500.0
2013-05-24  63.030  63.4300   1653200.0
2013-05-28  63.930  64.5300   1719500.0
2013-05-29  64.000  64.2400   1588400.0
2013-05-30  64.440  65.3200   1341500.0
2013-05-31  64.750  64.3800   1296500.0
2013-06-03  64.380  63.3400   2203300.0
2013-06-04  63.130  62.4100   2438400.0
2013-06-05  63.700  62.8400   2794500.0
2013-06-06  62.690  62.8100   3778800.0
2013-06-07  62.460  63.6100   1784100.0
2013-06-10  63.460  63.3700   1437700.0
2013-06-11  62.960  62.7900   1632300.0
2013-06-12  63.420  61.9500   1224300.0
2013-06-13  61.840  61.9600   1842500.0
2013-06-14  61.960  61.2300   1464400.0
2013-06-17  61.760  61.3500   2169300.0
2013-06-18  61.530  62.2000   2325000.0
2013-06-19  62.330  61.2500   1692300.0
2013-06-20  61.100  61.2700   2173900.0
2013-06-21  61.300  59.9880   3807000.0
2013-06-24  59.510  58.5400   2428700.0
2013-06-25  58.690  58.5400   1989700.0
2013-06-26  59.090  59.6400   1839200.0
2013-06-27  59.830  60.7900   1525700.0
2013-06-28  60.510  60.3600   1789900.0
2013-07-01  60.680  61.1900   2981200.0
2013-07-02  61.290  61.1000   2302600.0
2013-07-03  60.590  61.9000   1155900.0
2013-07-05  62.310  63.3600   1534000.0
2013-07-08  63.710  63.3100   1390100.0
2013-07-09  63.560  64.1600   1795200.0
2013-07-10  64.070  65.2900   1753200.0
2013-07-11  66.050  66.8100   1845600.0
2013-07-12  66.950  67.4100   1654400.0
2013-07-15  67.220  66.5600   2162700.0
2013-07-16  66.480  66.4800   1791300.0
2013-07-17  66.710  65.4100   1758300.0
2013-07-18  64.690  64.7600   2169400.0
2013-07-19  64.650  65.0700   1905400.0
2013-07-22  65.660  66.0000   1290000.0
2013-07-23  66.080  66.0700   1565500.0
2013-07-24  67.020  67.4900   3619300.0
2013-07-25  70.450  67.9800   6669300.0
2013-07-26  67.910  67.7800   3222800.0
2013-07-29  67.410  68.9800   2483000.0
2013-07-30  69.370  70.5700   3157600.0
2013-07-31  70.630  72.0200   4050600.0
2013-08-01  72.280  72.8100   2615000.0
2013-08-02  73.050  73.1200   2266700.0
2013-08-05  72.940  73.0900   1193900.0
2013-08-06  72.860  72.7000   1468400.0
2013-08-07  72.340  71.9800   1108100.0
2013-08-08  72.440  72.8100   1159400.0
2013-08-09  72.650  72.9600   1110600.0
2013-08-12  72.450  73.3400   1075800.0
2013-08-13  73.620  73.6700    977400.0
2013-08-14  73.740  73.5500   1026800.0
2013-08-15  72.550  72.5700   1758100.0
2013-08-16  72.470  71.6000   1265200.0
2013-08-19  71.720  71.5000   1928600.0
2013-08-20  71.520  71.7400   1234200.0
2013-08-21  71.420  71.7000   1527800.0
2013-08-22  71.850  73.2300    882400.0
2013-08-23  72.740  72.7100   1415900.0
2013-08-26  73.460  72.0000   1160600.0
2013-08-27  71.420  70.3400   1137200.0
2013-08-28  70.480  70.2600    715500.0
2013-08-29  70.290  71.1800    775400.0
2013-08-30  71.480  70.7700   1027100.0
2013-09-03  71.560  71.2000    861700.0
2013-09-04  71.130  71.3000    852900.0
2013-09-05  71.140  71.0700    721800.0
2013-09-06  71.100  71.3800   1042400.0
2013-09-09  71.680  71.9600    756900.0
2013-09-10  72.440  71.8600   1256700.0
2013-09-11  71.750  72.5000   1113600.0
2013-09-12  72.910  73.7200   1672900.0
2013-09-13  73.860  73.7900    955200.0
2013-09-16  74.510  73.6400    996400.0
2013-09-17  73.810  74.0000   1076100.0
2013-09-18  74.070  74.9500    870200.0
2013-09-19  75.500  76.3300   1807600.0
2013-09-20  76.730  76.0800   1488800.0
2013-09-23  75.810  74.3800   1201800.0
2013-09-24  73.540  72.2900   2807800.0
2013-09-25  72.550  71.7500   1432900.0
2013-09-26  71.790  72.0600   1513400.0
2013-09-27  71.730  70.8000   1958900.0
2013-09-30  70.100  70.6100   1457000.0
2013-10-01  70.750  70.9300    789500.0
2013-10-02  70.570  70.7800   1119600.0
2013-10-03  70.400  68.8700   1920800.0
2013-10-04  68.780  70.4800   1159200.0
2013-10-07  70.660  70.4500   1382100.0
2013-10-08  70.270  67.6100   3139700.0
2013-10-09  67.960  66.6600   3547700.0
2013-10-10  58.360  58.7500  15448200.0
2013-10-11  59.030  59.0800   3468800.0
2013-10-14  58.570  58.5400   3747700.0
2013-10-15  58.460  57.1400   4836200.0
2013-10-16  57.330  57.2100   4467400.0
2013-10-17  56.900  57.2500   5267600.0
2013-10-18  56.820  57.2600   3933900.0
2013-10-21  57.330  56.9000   2783900.0
2013-10-22  57.280  56.6600   4927600.0
2013-10-23  56.500  56.0700   5109500.0
2013-10-24  58.130  58.7900   6512500.0
2013-10-25  58.820  57.9800   3382300.0
2013-10-28  58.120  57.6900   2537500.0
2013-10-29  57.680  57.2100   2955900.0
2013-10-30  57.160  57.0200   1691400.0
2013-10-31  56.890  56.7800   2400300.0
2013-11-01  57.130  56.8200   1767300.0
2013-11-04  57.210  57.6600   2891100.0
2013-11-05  57.620  57.3700   1763500.0
2013-11-06  57.540  59.7300   3576900.0
2013-11-07  60.230  59.7000   3425300.0
2013-11-08  59.800  59.7900   2586600.0
2013-11-11  59.540  60.2300   1429600.0
2013-11-12  59.960  60.9500   2163300.0
2013-11-13  60.660  58.0200  16111600.0
2013-11-14  57.700  54.9620  13293400.0
2013-11-15  55.090  56.9000   5843700.0
2013-11-18  57.040  57.1700   2575900.0
2013-11-19  57.220  56.5500   2271100.0
