date   open  close     volume
                                  
2013-01-02  69.19  68.58   429700.0
2013-01-03  68.72  68.51   512600.0
2013-01-04  68.64  68.89   383900.0
2013-01-07  68.74  69.24   316100.0
2013-01-08  69.25  68.95   287400.0
2013-01-09  69.18  68.98   381400.0
2013-01-10  68.72  68.86   799800.0
2013-01-11  68.81  69.01   363600.0
2013-01-14  69.02  69.18   232600.0
2013-01-15  69.37  69.84   412000.0
2013-01-16  69.74  69.67   373300.0
2013-01-17  69.95  69.89   307400.0
2013-01-18  69.90  70.00   259300.0
2013-01-22  70.01  70.44   290600.0
2013-01-23  70.17  70.67   271000.0
2013-01-24  70.59  70.40   366600.0
2013-01-25  70.56  70.44   650200.0
2013-01-28  70.39  70.37   327300.0
2013-01-29  70.42  70.68   369500.0
2013-01-30  70.70  70.38   583000.0
2013-01-31  70.36  69.39  1138500.0
2013-02-01  71.00  69.10  1110600.0
2013-02-04  68.97  68.38   917100.0
2013-02-05  68.48  68.14   737000.0
2013-02-06  67.88  68.31   668100.0
2013-02-07  68.52  68.18   673700.0
2013-02-08  68.38  69.15   541100.0
2013-02-11  69.13  68.54   776700.0
2013-02-12  68.69  69.49   494600.0
2013-02-13  69.49  69.52   499100.0
2013-02-14  69.34  69.42   450400.0
2013-02-15  69.44  69.93   427400.0
2013-02-19  70.05  70.68   639100.0
2013-02-20  70.43  71.47   898300.0
2013-02-21  71.41  70.55   535500.0
2013-02-22  70.86  70.93   430500.0
2013-02-25  71.09  69.90   443100.0
2013-02-26  70.37  70.24   522300.0
2013-02-27  70.16  70.30   332200.0
2013-02-28  70.22  69.14  1154400.0
2013-03-01  69.07  69.43   589100.0
2013-03-04  69.28  69.37   494700.0
2013-03-05  69.75  69.67   469900.0
2013-03-06  70.07  69.65   431200.0
2013-03-07  69.86  69.57   411700.0
2013-03-08  69.74  69.16   489900.0
2013-03-11  69.14  68.70   539000.0
2013-03-12  68.63  68.56   465600.0
2013-03-13  68.74  68.86   500900.0
2013-03-14  69.09  69.77   339000.0
2013-03-15  69.55  70.35   632200.0
2013-03-18  70.00  70.26   569400.0
2013-03-19  70.29  69.75   458500.0
2013-03-20  70.01  69.54   704000.0
2013-03-21  69.26  69.20   562000.0
2013-03-22  69.38  69.90   529900.0
2013-03-25  69.90  69.67   432700.0
2013-03-26  69.41  69.54   280000.0
2013-03-27  69.36  69.16   424000.0
2013-03-28  69.15  68.68  1217000.0
2013-04-01  68.74  69.52   724100.0
2013-04-02  69.79  69.77   718500.0
2013-04-03  69.83  69.39   409800.0
2013-04-04  69.58  70.87   359200.0
2013-04-05  70.18  72.05   965100.0
2013-04-08  72.05  72.78   586100.0
2013-04-09  72.97  72.42   605800.0
2013-04-10  72.80  72.07   393700.0
2013-04-11  72.10  71.90   592500.0
2013-04-12  71.83  72.36   474900.0
2013-04-15  72.00  71.21   566400.0
2013-04-16  71.64  72.34   502900.0
2013-04-17  72.16  71.30   316000.0
2013-04-18  71.49  70.96   552900.0
2013-04-19  71.15  71.67   306800.0
2013-04-22  71.89  71.52   275000.0
2013-04-23  71.86  71.57   392800.0
2013-04-24  71.67  71.91   388500.0
2013-04-25  71.87  71.24   643200.0
2013-04-26  71.28  71.00   515000.0
2013-04-29  70.78  71.45   348000.0
2013-04-30  71.49  72.34   969600.0
2013-05-01  72.30  71.95   450200.0
2013-05-02  72.04  72.30   525300.0
2013-05-03  72.71  71.33   686200.0
2013-05-06  71.40  71.48   667000.0
2013-05-07  71.61  72.70   439000.0
2013-05-08  72.67  72.81   472900.0
2013-05-09  72.93  73.04   397300.0
2013-05-10  73.14  73.52   271900.0
2013-05-13  73.76  74.12   609400.0
2013-05-14  74.13  74.33   656500.0
2013-05-15  74.39  74.65   480400.0
2013-05-16  74.55  74.66   540300.0
2013-05-17  74.97  74.72   528500.0
2013-05-20  74.65  74.98   530700.0
2013-05-21  75.17  75.46   565700.0
2013-05-22  75.59  73.19   884200.0
2013-05-23  72.83  71.91  1156400.0
2013-05-24  71.72  72.11   604700.0
2013-05-28  72.64  70.89   835000.0
2013-05-29  70.51  69.87   750200.0
2013-05-30  69.88  69.37   683600.0
2013-05-31  69.24  69.25  1425700.0
2013-06-03  69.19  69.83   789900.0
2013-06-04  69.88  69.12   558900.0
2013-06-05  69.10  68.17   602500.0
2013-06-06  68.44  68.59   699900.0
2013-06-07  68.58  67.69   515300.0
2013-06-10  67.80  67.05   387200.0
2013-06-11  66.24  65.73   398000.0
2013-06-12  65.83  64.87   338900.0
2013-06-13  64.80  66.59   807600.0
2013-06-14  66.50  66.25   523700.0
2013-06-17  66.61  65.89   526700.0
2013-06-18  66.04  66.34   546600.0
2013-06-19  66.51  64.21   424700.0
2013-06-20  63.54  62.98  1215000.0
2013-06-21  63.61  65.31  1654500.0
2013-06-24  64.58  65.99   990100.0
2013-06-25  66.27  67.38   825900.0
2013-06-26  67.53  67.87   692500.0
2013-06-27  68.28  69.44   633600.0
2013-06-28  69.42  69.14  1322400.0
2013-07-01  69.35  69.23   533600.0
2013-07-02  69.32  70.42   769100.0
2013-07-03  69.99  69.95   477000.0
2013-07-05  70.03  69.55   461800.0
2013-07-08  69.50  69.90   398300.0
2013-07-09  69.99  70.81   736900.0
2013-07-10  70.89  71.35   848500.0
2013-07-11  71.99  73.37   651800.0
2013-07-12  73.17  72.97   562100.0
2013-07-15  72.94  72.84   334600.0
2013-07-16  72.76  72.98   543600.0
2013-07-17  72.82  73.25   485300.0
2013-07-18  73.46  73.58   721300.0
2013-07-19  73.87  73.23   620500.0
2013-07-22  73.34  73.53   652000.0
2013-07-23  73.66  73.74   505200.0
2013-07-24  73.93  72.06   530500.0
2013-07-25  71.94  72.17   537800.0
