date     open     close     volume
                                       
2014-10-06   97.000   96.3800   644910.0
2014-10-07   96.300   96.6600  1397908.0
2014-10-08   96.970   98.7600  1342586.0
2014-10-09   98.500   97.4600   810783.0
2014-10-10   97.770   97.0900   883610.0
2014-10-13   97.090   95.9200   880082.0
2014-10-14   96.040   97.0300  1145505.0
2014-10-15   96.590   97.2400  1435352.0
2014-10-16   96.090   96.1300  1154871.0
2014-10-17   96.530   96.3000  1393312.0
2014-10-20   96.200   97.7300  1140743.0
2014-10-21   97.980   98.8000   907169.0
2014-10-22   98.690   99.0500   822408.0
2014-10-23   99.570   98.4300  1090973.0
2014-10-24   98.850   99.4700   651669.0
2014-10-27   99.060   98.3700   829345.0
2014-10-28   98.650   97.8000  1230172.0
2014-10-29   97.860   97.7300  1366660.0
2014-10-30   98.080   98.6000   898145.0
2014-10-31  100.000   99.5000  1092432.0
2014-11-03   99.980   99.8300  1205088.0
2014-11-04   99.590  100.9300  1241817.0
2014-11-05  101.500  100.7300   880470.0
2014-11-06  101.000  100.3600  1180207.0
2014-11-07  100.270  100.7900   825971.0
2014-11-10  101.000  101.6700   905272.0
2014-11-11  101.420  101.3500   968214.0
2014-11-12  101.430  101.5200   812462.0
2014-11-13  101.900  101.9100   938234.0
2014-11-14  101.630  100.1200  1291862.0
2014-11-17  100.060  101.0200  1000434.0
2014-11-18  101.020  100.7700   953447.0
2014-11-19  101.000  100.8000   940952.0
2014-11-20  100.850  100.2400   797423.0
2014-11-21  100.710   99.7100  1302487.0
2014-11-24   99.990   99.3400  1234119.0
2014-11-25   99.340   99.7800  1581693.0
2014-11-26   99.500   99.9000   782305.0
2014-11-28  100.470  101.6200   651571.0
2014-12-01  100.280  101.3000  1100510.0
2014-12-02  101.120  100.5300  1456918.0
2014-12-03  100.380   99.1800  2702715.0
2014-12-04   99.540   99.6100  2177532.0
2014-12-05   99.600   98.8600  1629493.0
2014-12-08   99.000   99.4600  1246398.0
2014-12-09   99.010   99.1200   981665.0
2014-12-10   99.460   99.4900  1092910.0
2014-12-11   99.650  100.9200   968156.0
2014-12-12  100.240   99.4700  1114411.0
2014-12-15   99.610   99.6200   704627.0
2014-12-16   99.630  100.1200  1188472.0
2014-12-17  100.560  102.0000  1165359.0
2014-12-18  102.800  103.8200  1040808.0
2014-12-19  104.160  104.4100  1357151.0
2014-12-22  104.250  104.2800   925580.0
2014-12-23  104.680  106.0800   803039.0
2014-12-24  106.150  105.4600   365254.0
2014-12-26  105.360  105.6500   268143.0
2014-12-29  105.250  105.4600   380136.0
2014-12-30  105.190  105.5800   500108.0
2014-12-31  105.730  104.2100   599237.0
2015-01-02  103.960  103.8700   859419.0
2015-01-05  103.810  103.8900  1310161.0
2015-01-06  104.350  104.3300  1528120.0
2015-01-07  104.470  106.1200  1226488.0
2015-01-08  106.240  107.3100  1647810.0
2015-01-09  107.250  106.6200   752581.0
2015-01-12  106.940  106.3600   919612.0
2015-01-13  106.905  106.7800   817397.0
2015-01-14  105.680  106.9500   709737.0
2015-01-15  107.790  107.3900  1173996.0
2015-01-16  107.210  109.0800   959086.0
2015-01-20  109.500  108.6000  1440335.0
2015-01-21  108.520  108.8200  1376332.0
2015-01-22  109.130  110.1100  1194985.0
2015-01-23  109.870  108.4000  1646139.0
2015-01-26  107.780  108.1500  1273618.0
2015-01-27  107.400  108.0000   882123.0
2015-01-28  108.560  107.1000  1143844.0
2015-01-29  107.690  108.6500  1308912.0
2015-01-30  108.520  106.7100  1672264.0
2015-02-02  106.630  107.8300   890775.0
2015-02-03  108.110  107.6900  1921466.0
2015-02-04  111.670  109.6100  2328604.0
2015-02-05  109.430  108.0500  1826157.0
2015-02-06  107.540  106.9300  1250369.0
2015-02-09  106.920  106.9100  1100409.0
2015-02-10  107.000  108.1000   959790.0
2015-02-11  108.100  107.9400   557000.0
2015-02-12  107.760  108.2600   736678.0
2015-02-13  108.060  109.0000   709836.0
2015-02-17  109.000  108.8600   665327.0
2015-02-18  108.660  109.7700   720939.0
2015-02-19  109.500  109.2800   708120.0
2015-02-20  109.260  108.9400   824025.0
2015-02-23  109.100  109.7300   695347.0
2015-02-24  109.400  109.3700   885495.0
2015-02-25  109.370  108.9900   730094.0
2015-02-26  109.030  109.1000   547640.0
2015-02-27  109.230  108.6400   603534.0
2015-03-02  108.630  109.9200   899095.0
2015-03-03  109.890  110.8400  1125731.0
2015-03-04  110.480  109.9300   952139.0
2015-03-05  110.000  110.1600   753130.0
2015-03-06  109.650  108.6900   849928.0
